GIOT  L,LOCKSHON  D,1415
GIOT  L,NARAYAN  V,1416
GIOT  L,SRINIVASAN  M,1417
GIOT  L,POCHART  P,1418
GIOT  L,QURESHIEMILI  A,1419
GIOT  L,LI  Y,1420
GIOT  L,GODWIN  B,1421
GIOT  L,CONOVER  D,1422
GIOT  L,KALBFLEISCH  T,1423
GIOT  L,VIJAYADAMODAR  G,1424
GIOT  L,YANG  M,1425
GIOT  L,JOHNSTON  M,1426
GIOT  L,FIELDS  S,1427
GIOT  L,ROTHBERG  J,1428
GIRVAN  M,JIN  E,1429
GLANZ  J,PEREZPENA  R,1430
GLEISS  P,STADLER  P,1431
GOH  K,GHIM  C,1432
GOH  K,KAHNG  B,1433
GOH  K,KIM  D,1434
GOH  K,LEE  D,1435
GOH  K,OH  E,1436
GOH  K,KIM  J,1437
GHIM  C,KAHNG  B,1438
GHIM  C,KIM  D,1439
KAHNG  B,KIM  D,1440
KAHNG  B,LEE  D,1441
KAHNG  B,OH  E,1442
KAHNG  B,HONG  H,1443
KAHNG  B,JUNG  S,1444
KAHNG  B,KIM  S,1445
KAHNG  B,PARK  Y,1446
KAHNG  B,KIM  J,1447
KAHNG  B,RHO  K,1448
KIM  D,LEE  D,1449
KIM  D,OH  E,1450
KIM  D,KIM  J,1451
OH  E,HONG  H,1452
OH  E,RHO  K,1453
GOLDBERG  D,NICHOLS  D,1454
GOLDBERG  D,OKI  B,1455
GOLDBERG  D,TERRY  D,1456
NICHOLS  D,OKI  B,1457
NICHOLS  D,TERRY  D,1458
OKI  B,TERRY  D,1459
GOLDBETER  A,GONZE  D,1460
GOLDBETER  A,HOUART  G,1461
GOLDBETER  A,LELOUP  J,1462
GOLDBETER  A,DUPONT  G,1463
GOLDBETER  A,HALLY  J,1464
GOLDBETER  A,IGOSHIN  O,1465
GOLDBETER  A,KAISER  D,1466
GOLDBETER  A,OSTER  G,1467
GONZE  D,HOUART  G,1468
GONZE  D,LELOUP  J,1469
GONZE  D,DUPONT  G,1470
GONZE  D,HALLY  J,1471
HOUART  G,LELOUP  J,1472
HOUART  G,DUPONT  G,1473
LELOUP  J,DUPONT  G,1474
GOLDWASSER  L,ROUGHGARDEN  J,1475
GOLOMB  D,HANSEL  D,1476
GOLOMB  D,RINZEL  J,1477
HANSEL  D,SOMPOLINSKY  H,1478
GOLUB  G,VANLOAN  C,1479
GONZALES  M,SOUSA  A,1480
SOUSA  A,YUSONG  T,1481
SOUSA  A,LINGJIANG  K,1482
SOUSA  A,MUREN  L,1483
GOODHILL  A,SIMMEN  M,1484
GOODHILL  A,WILLSHAW  D,1485
SIMMEN  M,WILLSHAW  D,1486
GOODMAN  M,HALL  D,1487
GOODMAN  M,AVERY  L,1488
GOODMAN  M,LOCKERY  S,1489
HALL  D,AVERY  L,1490
HALL  D,LOCKERY  S,1491
AVERY  L,LOCKERY  S,1492
GRAY  C,KONIG  P,1493
GROSS  J,KUJALA  J,1494
GROSS  J,HAMALAINEN  M,1495
GROSS  J,TIMMERMANN  L,1496
GROSS  J,SCHNITZLER  A,1497
GROSS  J,SALMELIN  R,1498
KUJALA  J,HAMALAINEN  M,1499
KUJALA  J,TIMMERMANN  L,1500
KUJALA  J,SCHNITZLER  A,1501
KUJALA  J,SALMELIN  R,1502
HAMALAINEN  M,TIMMERMANN  L,1503
HAMALAINEN  M,SCHNITZLER  A,1504
HAMALAINEN  M,SALMELIN  R,1505
HAMALAINEN  M,HARI  R,1506
HAMALAINEN  M,ILMONIEMI  R,1507
HAMALAINEN  M,KNUUTILA  J,1508
HAMALAINEN  M,LOUNASMAA  O,1509
TIMMERMANN  L,SCHNITZLER  A,1510
TIMMERMANN  L,SALMELIN  R,1511
SCHNITZLER  A,SALMELIN  R,1512
SCHNITZLER  A,ROSENBLUM  M,1513
SCHNITZLER  A,TASS  P,1514
SCHNITZLER  A,WEULE  M,1515
SCHNITZLER  A,VOLKMANN  J,1516
SCHNITZLER  A,FREUND  H,1517
GUARDIOLA  X,LLAS  M,1518
GUARDIOLA  X,PEREZ  C,1519
LLAS  M,PEREZ  C,1520
GUELZIM  N,BOTTANI  S,1521
GUELZIM  N,BOURGINE  P,1522
GUELZIM  N,KEPES  F,1523
BOTTANI  S,BOURGINE  P,1524
BOTTANI  S,KEPES  F,1525
BOURGINE  P,KEPES  F,1526
MOSSA  S,TURTSCHI  A,1527
HALL  G,BAHAR  S,1528
HARI  R,ILMONIEMI  R,1529
HARI  R,KNUUTILA  J,1530
HARI  R,LOUNASMAA  O,1531
ILMONIEMI  R,KNUUTILA  J,1532
ILMONIEMI  R,LOUNASMAA  O,1533
KNUUTILA  J,LOUNASMAA  O,1534
HANDCOCK  M,JONES  J,1535
HANDCOCK  M,HOFF  P,1536
HANDCOCK  M,RAFTERY  A,1537
SOMPOLINSKY  H,CRISANTI  A,1538
SOMPOLINSKY  H,VANVREESWIJK  C,1539
HARWELL  L,HOPFIELD  J,1540
HARWELL  L,LEIBLER  S,1541
HARWELL  L,MURRAY  A,1542
HOPFIELD  J,LEIBLER  S,1543
HOPFIELD  J,MURRAY  A,1544
LEIBLER  S,MURRAY  A,1545
HEGSELMANN  R,KRAUSE  U,1546
HE  M,XU  H,1547
HE  M,SUN  Q,1548
XU  H,SUN  Q,1549
HERRMANN  C,PROVERO  P,1550
HILGETAG  C,ONEILL  M,1551
HILGETAG  C,SCANNELL  J,1552
HILGETAG  C,GRANT  A,1553
HILGETAG  C,KAISER  M,1554
HILGETAG  C,KOTTER  R,1555
HILGETAG  C,STEPHAN  K,1556
HILGETAG  C,BLACKMORE  C,1557
HILGETAG  C,SPORNS  O,1558
ONEILL  M,SCANNELL  J,1559
ONEILL  M,KOTTER  R,1560
ONEILL  M,STEPHAN  K,1561
ONEILL  M,BLACKMORE  C,1562
SCANNELL  J,BLACKMORE  C,1563
SCANNELL  J,GRANT  S,1564
SCANNELL  J,PAYNE  B,1565
SCANNELL  J,BADDELEY  R,1566
KAISER  M,MARTIN  R,1567
KAISER  M,ANDRAS  P,1568
KAISER  M,SPORNS  O,1569
HILLIER  B,HANSON  J,1570
HODGKIN  A,HUXLEY  A,1571
HOFF  P,RAFTERY  A,1572
HOLLAND  P,LEINHARDT  S,1573
HOLME  P,EDLING  C,1574
HOLME  P,LILJEROS  F,1575
HOLME  P,GHOSHAL  G,1576
HOLME  P,HUSS  M,1577
HOLME  P,KIM  B,1578
HOLME  P,YOON  C,1579
HOLME  P,HAN  S,1580
HOLME  P,TRUSINA  A,1581
HOLME  P,MINNHAGEN  P,1582
HOLME  P,CHOI  M,1583
HOLME  P,CHUNG  J,1584
HOLME  P,LEICHT  E,1585
EDLING  C,LILJEROS  F,1586
EDLING  C,ABERG  Y,1587
LILJEROS  F,ABERG  Y,1588
KIM  B,YOON  C,1589
KIM  B,HAN  S,1590
KIM  B,TRUSINA  A,1591
KIM  B,MINNHAGEN  P,1592
KIM  B,HONG  H,1593
KIM  B,CHOI  M,1594
KIM  B,PARK  H,1595
KIM  B,CHUNG  J,1596
YOON  C,HAN  S,1597
TRUSINA  A,MINNHAGEN  P,1598
TRUSINA  A,CHOI  M,1599
TRUSINA  A,CHUNG  J,1600
TRUSINA  A,ROSVALL  M,1601
MINNHAGEN  P,CHOI  M,1602
MINNHAGEN  P,CHUNG  J,1603
MINNHAGEN  P,ROSVALL  M,1604
HOLMGREN  C,HARKANY  T,1605
HOLMGREN  C,SVENNENFORS  B,1606
HOLMGREN  C,ZILBERTER  Y,1607
HARKANY  T,SVENNENFORS  B,1608
HARKANY  T,ZILBERTER  Y,1609
SVENNENFORS  B,ZILBERTER  Y,1610
HOLTER  N,MITRA  M,1611
HOLTER  N,CIEPLAK  M,1612
HOLTER  N,FEDROFF  N,1613
MITRA  M,CIEPLAK  M,1614
MITRA  M,FEDROFF  N,1615
CIEPLAK  M,FEDROFF  N,1616
HONG  H,CHOI  M,1617
HONG  H,PARK  H,1618
HONG  H,RHO  K,1619
CHOI  M,PARK  H,1620
CHOI  M,CHUNG  J,1621
HORN  N,RUPPIN  E,1622
HUFNAGEL  L,BROCKMANN  D,1623
YANG  J,LIU  W,1624
YANG  J,ZHAN  M,1625
HUXHAM  M,BEANEY  S,1626
HUXHAM  M,RAFFAELLI  D,1627
BEANEY  S,RAFFAELLI  D,1628
IAMNITCHI  A,RIPEANU  M,1629
IGOSHIN  O,KAISER  D,1630
IGOSHIN  O,OSTER  G,1631
KAISER  D,OSTER  G,1632
IHMELS  J,FRIEDLANDER  G,1633
IHMELS  J,BERGMANN  S,1634
IHMELS  J,OFERSARIG  Y,1635
FRIEDLANDER  G,BERGMANN  S,1636
FRIEDLANDER  G,OFERSARIG  Y,1637
BERGMANN  S,OFERSARIG  Y,1638
ITO  T,CHIBA  T,1639
ITO  T,OZAWA  R,1640
ITO  T,YOSHIDA  M,1641
ITO  T,HATTORI  M,1642
ITO  T,SAKAKI  Y,1643
CHIBA  T,OZAWA  R,1644
CHIBA  T,YOSHIDA  M,1645
CHIBA  T,HATTORI  M,1646
CHIBA  T,SAKAKI  Y,1647
OZAWA  R,YOSHIDA  M,1648
OZAWA  R,HATTORI  M,1649
OZAWA  R,SAKAKI  Y,1650
YOSHIDA  M,HATTORI  M,1651
YOSHIDA  M,SAKAKI  Y,1652
HATTORI  M,SAKAKI  Y,1653
ITZKOVITZ  S,MILO  R,1654
ITZKOVITZ  S,KASHTAN  N,1655
ITZKOVITZ  S,ZIV  G,1656
ITZKOVITZ  S,LEVITT  R,1657
ITZKOVITZ  S,SHENORR  S,1658
ITZKOVITZ  S,AYZENSHTAT  I,1659
ITZKOVITZ  S,SHEFFER  M,1660
MILO  R,KASHTAN  N,1661
MILO  R,ZIV  G,1662
MILO  R,MANGAN  S,1663
MILO  R,LEVITT  R,1664
MILO  R,SHENORR  S,1665
MILO  R,AYZENSHTAT  I,1666
MILO  R,SHEFFER  M,1667
KASHTAN  N,ZIV  G,1668
KASHTAN  N,LEVITT  R,1669
KASHTAN  N,SHENORR  S,1670
KASHTAN  N,AYZENSHTAT  I,1671
KASHTAN  N,SHEFFER  M,1672
JACOB  F,MONOD  J,1673
JAFFE  A,TRAJTENBERG  M,1674
JAIN  A,MURTY  M,1675
JAIN  A,FLYNN  P,1676
MURTY  M,FLYNN  P,1677
JAIN  S,KRISHNA  S,1678
JALAN  S,AMRITKAR  R,1679
AMRITKAR  R,PANDIT  S,1680
JANKOWSKI  S,LONDEI  A,1681
JANKOWSKI  S,MAZUR  C,1682
JANKOWSKI  S,LOZOWSKI  A,1683
LONDEI  A,MAZUR  C,1684
LONDEI  A,LOZOWSKI  A,1685
MAZUR  C,LOZOWSKI  A,1686
JANSEN  R,YU  H,1687
JANSEN  R,GREENBAUM  D,1688
JANSEN  R,KLUGER  Y,1689
JANSEN  R,KROGAN  N,1690
JANSEN  R,CHUNG  S,1691
JANSEN  R,EMILI  A,1692
JANSEN  R,SNYDER  M,1693
JANSEN  R,GREENBLATT  J,1694
JANSEN  R,GERSTEIN  M,1695
YU  H,GREENBAUM  D,1696
YU  H,KLUGER  Y,1697
YU  H,KROGAN  N,1698
YU  H,CHUNG  S,1699
YU  H,EMILI  A,1700
YU  H,SNYDER  M,1701
YU  H,GREENBLATT  J,1702
YU  H,GERSTEIN  M,1703
GREENBAUM  D,KLUGER  Y,1704
GREENBAUM  D,KROGAN  N,1705
GREENBAUM  D,CHUNG  S,1706
GREENBAUM  D,EMILI  A,1707
GREENBAUM  D,SNYDER  M,1708
GREENBAUM  D,GREENBLATT  J,1709
GREENBAUM  D,GERSTEIN  M,1710
KLUGER  Y,KROGAN  N,1711
KLUGER  Y,CHUNG  S,1712
KLUGER  Y,EMILI  A,1713
KLUGER  Y,SNYDER  M,1714
KLUGER  Y,GREENBLATT  J,1715
KLUGER  Y,GERSTEIN  M,1716
KROGAN  N,CHUNG  S,1717
KROGAN  N,EMILI  A,1718
KROGAN  N,SNYDER  M,1719
KROGAN  N,GREENBLATT  J,1720
KROGAN  N,GERSTEIN  M,1721
CHUNG  S,EMILI  A,1722
CHUNG  S,SNYDER  M,1723
CHUNG  S,GREENBLATT  J,1724
CHUNG  S,GERSTEIN  M,1725
EMILI  A,SNYDER  M,1726
EMILI  A,GREENBLATT  J,1727
EMILI  A,GERSTEIN  M,1728
SNYDER  M,GREENBLATT  J,1729
SNYDER  M,GERSTEIN  M,1730
GREENBLATT  J,GERSTEIN  M,1731
JANSON  S,LUCZAK  T,1732
JANSON  S,RUCINSKI  A,1733
LUCZAK  T,RUCINSKI  A,1734
TOMBOR  B,PODANI  J,1735
TOMBOR  B,SZATHMARY  E,1736
JESPERSEN  S,BLUMEN  A,1737
JESPERSEN  S,SOKOLOV  I,1738
BLUMEN  A,SOKOLOV  I,1739
SOKOLOV  I,SANDER  L,1740
SOKOLOV  I,WARREN  C,1741
SOKOLOV  I,SIMON  C,1742
SOKOLOV  I,KOOPMAN  J,1743
SOKOLOV  I,XULVIBRUNET  R,1744
JIA  L,SANO  M,1745
JIA  L,LAI  P,1746
JIA  L,CHAN  C,1747
SANO  M,LAI  P,1748
SANO  M,CHAN  C,1749
LAI  P,CHAN  C,1750
JIANG  B,CLARAMUNT  C,1751
JIANG  Y,LOZADACASSOU  M,1752
JIANG  Y,VINET  A,1753
LOZADACASSOU  M,VINET  A,1754
JORDANO  P,BASCOMPTE  J,1755
JORDANO  P,OLESEN  J,1756
BASCOMPTE  J,OLESEN  J,1757
JOUVE  B,ROSENTIEHL  P,1758
JOUVE  B,IMBERT  M,1759
JOUVE  B,VEZOLI  J,1760
JOUVE  B,FALCHIER  A,1761
JOUVE  B,KNOBLAUCH  K,1762
JOUVE  B,KENNEDY  H,1763
ROSENTIEHL  P,IMBERT  M,1764
JUNG  S,KIM  S,1765
KALAPALA  V,SANWALANI  V,1766
KAREV  G,WOLF  Y,1767
KAREV  G,RZHETSKY  A,1768
KAREV  G,BEREZOVSKAYA  F,1769
KAREV  G,KOONIN  E,1770
WOLF  Y,RZHETSKY  A,1771
WOLF  Y,BEREZOVSKAYA  F,1772
WOLF  Y,KOONIN  E,1773
RZHETSKY  A,BEREZOVSKAYA  F,1774
RZHETSKY  A,KOONIN  E,1775
RZHETSKY  A,GOMEZ  S,1776
BEREZOVSKAYA  F,KOONIN  E,1777
KARP  P,RILEY  M,1778
KARP  P,PALEY  S,1779
KARP  P,PELLEGRINITOOLE  A,1780
KARP  P,KRUMMENACKER  M,1781
RILEY  M,PALEY  S,1782
RILEY  M,PELLEGRINITOOLE  A,1783
RILEY  M,KRUMMENACKER  M,1784
PALEY  S,PELLEGRINITOOLE  A,1785
PALEY  S,KRUMMENACKER  M,1786
PELLEGRINITOOLE  A,KRUMMENACKER  M,1787
KAUFFMAN  S,SOCOLAR  J,1788
KAUTZ  H,SELMAN  B,1789
KAUTZ  H,SHAH  M,1790
SELMAN  B,SHAH  M,1791
KEPHART  J,WHITE  S,1792
KERMARREC  A,GANESH  A,1793
KERMARREC  A,MASSOULIE  L,1794
GANESH  A,MASSOULIE  L,1795
KINOUCHI  O,MARTINEZ  A,1796
KINOUCHI  O,LIMA  G,1797
KINOUCHI  O,LOURENC  G,1798
KINOUCHI  O,RISAUGUSMAN  S,1799
MARTINEZ  A,LIMA  G,1800
MARTINEZ  A,LOURENC  G,1801
MARTINEZ  A,RISAUGUSMAN  S,1802
LIMA  G,LOURENC  G,1803
LIMA  G,RISAUGUSMAN  S,1804
LOURENC  G,RISAUGUSMAN  S,1805
KIRKPATRICK  S,GELATT  C,1806
KIRKPATRICK  S,VECCHI  M,1807
KIRKPATRICK  S,SHERRINGTON  D,1808
GELATT  C,VECCHI  M,1809
KISS  I,ZHAI  Y,1810
KISS  I,HUDSON  J,1811
ZHAI  Y,HUDSON  J,1812
KLECZKOWSKI  A,GRENFELL  B,1813
KLEVECZ  R,BOLEN  J,1814
KLEVECZ  R,DURAN  O,1815
BOLEN  J,DURAN  O,1816
KLOVDAHL  A,POTTERAT  J,1817
KLOVDAHL  A,WOODHOUSE  D,1818
KLOVDAHL  A,MUTH  J,1819
KLOVDAHL  A,MUTH  S,1820
KLOVDAHL  A,DARROW  W,1821
POTTERAT  J,WOODHOUSE  D,1822
POTTERAT  J,MUTH  J,1823
POTTERAT  J,MUTH  S,1824
POTTERAT  J,DARROW  W,1825
POTTERAT  J,WHITE  H,1826
POTTERAT  J,ROTHENBERG  R,1827
POTTERAT  J,ZIMMERMANROGER  H,1828
POTTERAT  J,GREEN  D,1829
POTTERAT  J,TAYLOR  J,1830
POTTERAT  J,BONNEY  M,1831
POTTERAT  J,PHILLIPSPLUMMER  L,1832
POTTERAT  J,MALDONADOLONG  T,1833
POTTERAT  J,ZIMMERMAN  H,1834
WOODHOUSE  D,MUTH  J,1835
WOODHOUSE  D,MUTH  S,1836
WOODHOUSE  D,DARROW  W,1837
WOODHOUSE  D,ROTHENBERG  R,1838
WOODHOUSE  D,PHILLIPSPLUMMER  L,1839
WOODHOUSE  D,MALDONADOLONG  T,1840
WOODHOUSE  D,ZIMMERMAN  H,1841
MUTH  J,MUTH  S,1842
MUTH  J,DARROW  W,1843
MUTH  J,ROTHENBERG  R,1844
MUTH  J,PHILLIPSPLUMMER  L,1845
MUTH  J,MALDONADOLONG  T,1846
MUTH  J,ZIMMERMAN  H,1847
MUTH  S,DARROW  W,1848
MUTH  S,WHITE  H,1849
MUTH  S,ROTHENBERG  R,1850
MUTH  S,ZIMMERMANROGER  H,1851
MUTH  S,GREEN  D,1852
MUTH  S,TAYLOR  J,1853
MUTH  S,BONNEY  M,1854
MUTH  S,PHILLIPSPLUMMER  L,1855
MUTH  S,MALDONADOLONG  T,1856
MUTH  S,ZIMMERMAN  H,1857
MUTH  S,BALDWIN  J,1858
MUTH  S,TROTTER  R,1859
KOCAREV  L,PARLITZ  U,1860
KOCH  M,NORRIS  D,1861
KOCH  M,HUNDGEORGIADIS  M,1862
NORRIS  D,HUNDGEORGIADIS  M,1863
ERMENTROUT  B,WHITTINGTON  M,1864
ERMENTROUT  B,TRAUB  R,1865
ERMENTROUT  B,BUHL  E,1866
KORTE  C,MILGRAM  S,1867
MILGRAM  S,TRAVERS  J,1868
KOTTER  R,STEPHAN  K,1869
KOTTER  R,SOMMER  F,1870
KOTTER  R,PASSINGHAM  R,1871
KOTTER  R,STHEPAN  K,1872
KOTTER  R,SPORNS  O,1873
KOTTER  R,KAMPER  L,1874
KOTTER  R,BOZKURT  A,1875
STEPHAN  K,KAMPER  L,1876
STEPHAN  K,BOZKURT  A,1877
KRAUSE  A,FRANK  K,1878
KRAUSE  A,MASON  D,1879
KRAUSE  A,TAYLOR  W,1880
FRANK  K,MASON  D,1881
FRANK  K,TAYLOR  W,1882
MASON  D,TAYLOR  W,1883
KRETZSCHMAR  M,VANDUYNHOVEN  Y,1884
KRETZSCHMAR  M,SEVERIJNEN  A,1885
VANDUYNHOVEN  Y,SEVERIJNEN  A,1886
SIVAKUMAR  D,UPFAL  E,1887
KURAMOTO  Y,NAKAO  H,1888
KURAMOTO  Y,SAKAGUCHI  H,1889
KURAMOTO  Y,SHINOMOTO  S,1890
KWON  O,MOON  H,1891
LAGOFERNANDEZ  L,CORBACHO  F,1892
LAGOFERNANDEZ  L,HUERTA  R,1893
LAGOFERNANDEZ  L,SIGUENZA  J,1894
CORBACHO  F,HUERTA  R,1895
CORBACHO  F,SIGUENZA  J,1896
HUERTA  R,SIGUENZA  J,1897
LAHTINEN  J,KASKI  K,1898
KASKI  K,ONNELA  J,1899
KASKI  K,CHAKRABORTI  A,1900
KASKI  K,KANTO  A,1901
KASKI  K,JARISARAMAKI  J,1902
LAWNICZAK  A,MAXIE  K,1903
LAWNICZAK  A,GERISCH  A,1904
MAXIE  K,GERISCH  A,1905
LEE  L,HARRISON  L,1906
LEE  L,MECHELLI  A,1907
HARRISON  L,MECHELLI  A,1908
LEONE  M,ZECCHINA  R,1909
LEVANQUYEN  M,QUILICHINI  P,1910
LEVANQUYEN  M,BERNARD  C,1911
LEVANQUYEN  M,ESCLAPEZ  M,1912
LEVANQUYEN  M,BENARI  Y,1913
LEVANQUYEN  M,GOZLAN  H,1914
QUILICHINI  P,BERNARD  C,1915
QUILICHINI  P,ESCLAPEZ  M,1916
QUILICHINI  P,BENARI  Y,1917
QUILICHINI  P,GOZLAN  H,1918
BERNARD  C,ESCLAPEZ  M,1919
BERNARD  C,BENARI  Y,1920
BERNARD  C,GOZLAN  H,1921
ESCLAPEZ  M,BENARI  Y,1922
ESCLAPEZ  M,GOZLAN  H,1923
BENARI  Y,GOZLAN  H,1924
LI  C,CHEN  G,1925
CHEN  G,LI  X,1926
CHEN  G,LU  J,1927
CHEN  G,YU  X,1928
CHEN  G,CHEN  D,1929
LIEBERMAN  E,HAUERT  C,1930
LIEBERMAN  E,NOWAK  M,1931
HAUERT  C,NOWAK  M,1932
NOWAK  M,SIGMUND  K,1933
LI  R,ERNEUX  T,1934
LI  S,WAND  H,1935
LI  S,OUYANG  Q,1936
WAND  H,OUYANG  Q,1937
LIU  Z,LAI  Y,1938
LIU  Z,HOPPENSTEADT  F,1939
LIU  Z,YE  N,1940
LAI  Y,HOPPENSTEADT  F,1941
LAI  Y,YE  N,1942
LAI  Y,DASGUPTA  P,1943
LAI  Y,NISHIKAWA  T,1944
HOPPENSTEADT  F,NISHIKAWA  T,1945
LI  W,CAI  X,1946
LOCKHART  D,WINZELER  E,1947
LOGOTHETIS  N,PAULS  J,1948
LOGOTHETIS  N,AUGATH  M,1949
LOGOTHETIS  N,TRINATH  T,1950
LOGOTHETIS  N,OELTERMANN  A,1951
PAULS  J,AUGATH  M,1952
PAULS  J,TRINATH  T,1953
PAULS  J,OELTERMANN  A,1954
AUGATH  M,TRINATH  T,1955
AUGATH  M,OELTERMANN  A,1956
TRINATH  T,OELTERMANN  A,1957
LORRAIN  F,WHITE  H,1958
WHITE  H,ROTHENBERG  R,1959
WHITE  H,ZIMMERMANROGER  H,1960
WHITE  H,GREEN  D,1961
WHITE  H,TAYLOR  J,1962
WHITE  H,BONNEY  M,1963
WHITE  H,WELLMAN  B,1964
WHITE  H,NAZER  N,1965
LU  J,YU  X,1966
LU  J,CHEN  D,1967
YU  X,CHEN  D,1968
LU  W,CHEN  T,1969
MACGRAW  P,MENZINGER  M,1970
MENZINGER  M,MCGRAW  P,1971
MAHADEVAN  R,PALSSON  B,1972
MA  H,ZENG  A,1973
MANGAN  S,SHENORR  S,1974
MANNA  S,SEN  P,1975
MANNA  S,DASGUPTA  S,1976
MANNA  S,CHATTERJEE  A,1977
MANNA  S,SREERAM  P,1978
MANNA  S,MUKHERJEE  G,1979
SEN  P,BANERJEE  K,1980
SEN  P,BISWAS  T,1981
SEN  P,CHAKRABARTI  B,1982
SEN  P,DASGUPTA  S,1983
SEN  P,CHATTERJEE  A,1984
SEN  P,SREERAM  P,1985
SEN  P,MUKHERJEE  G,1986
RIGON  R,GIACOMETTI  A,1987
RIGON  R,RODRIGUEZITURBE  I,1988
GIACOMETTI  A,RODRIGUEZITURBE  I,1989
MARODI  M,DOVIDIO  F,1990
MARRO  J,DICKMAN  R,1991
MARRO  J,TORRES  J,1992
MARRO  J,GARRIDO  P,1993
MARTIN  R,ANDRAS  P,1994
MASOLLER  C,MARTI  A,1995
MASSUNAGA  M,BAHIANA  M,1996
MASUDA  N,AIHARA  K,1997
MASUDA  N,MIWA  H,1998
MASUDA  N,KONNO  N,1999
MIWA  H,KONNO  N,2000
MATTHEWS  P,MIROLLO  R,2001
MCCANN  K,HASTINGS  A,2002
MCCANN  K,HUXEL  G,2003
HASTINGS  A,HUXEL  G,2004
MEHRING  C,HEHL  U,2005
MEHRING  C,KUBO  M,2006
MEHRING  C,DIESMANN  M,2007
HEHL  U,KUBO  M,2008
HEHL  U,DIESMANN  M,2009
KUBO  M,DIESMANN  M,2010
MELIN  G,PERSSON  O,2011
MENCZER  F,BELEW  R,2012
MENCZER  F,PANT  G,2013
MENCZER  F,RUIZ  M,2014
MENCZER  F,SRINIVASAN  P,2015
PANT  G,RUIZ  M,2016
PANT  G,SRINIVASAN  P,2017
RUIZ  M,SRINIVASAN  P,2018
MEWES  H,FRISHMAN  D,2019
MEWES  H,GULDENER  U,2020
MEWES  H,MANNHAUPT  G,2021
MEWES  H,MAYER  K,2022
MEWES  H,MOKREJS  M,2023
MEWES  H,MORGENSTERN  B,2024
MEWES  H,MUNSTERKOTTER  M,2025
MEWES  H,RUDD  S,2026
MEWES  H,WEIL  B,2027
MEWES  H,TORNOW  S,2028
FRISHMAN  D,GULDENER  U,2029
FRISHMAN  D,MANNHAUPT  G,2030
FRISHMAN  D,MAYER  K,2031
FRISHMAN  D,MOKREJS  M,2032
FRISHMAN  D,MORGENSTERN  B,2033
FRISHMAN  D,MUNSTERKOTTER  M,2034
FRISHMAN  D,RUDD  S,2035
FRISHMAN  D,WEIL  B,2036
GULDENER  U,MANNHAUPT  G,2037
GULDENER  U,MAYER  K,2038
GULDENER  U,MOKREJS  M,2039
GULDENER  U,MORGENSTERN  B,2040
GULDENER  U,MUNSTERKOTTER  M,2041
GULDENER  U,RUDD  S,2042
GULDENER  U,WEIL  B,2043
MANNHAUPT  G,MAYER  K,2044
MANNHAUPT  G,MOKREJS  M,2045
MANNHAUPT  G,MORGENSTERN  B,2046
MANNHAUPT  G,MUNSTERKOTTER  M,2047
MANNHAUPT  G,RUDD  S,2048
MANNHAUPT  G,WEIL  B,2049
MAYER  K,MOKREJS  M,2050
MAYER  K,MORGENSTERN  B,2051
MAYER  K,MUNSTERKOTTER  M,2052
MAYER  K,RUDD  S,2053
MAYER  K,WEIL  B,2054
MOKREJS  M,MORGENSTERN  B,2055
MOKREJS  M,MUNSTERKOTTER  M,2056
MOKREJS  M,RUDD  S,2057
MOKREJS  M,WEIL  B,2058
MORGENSTERN  B,MUNSTERKOTTER  M,2059
MORGENSTERN  B,RUDD  S,2060
MORGENSTERN  B,WEIL  B,2061
MUNSTERKOTTER  M,RUDD  S,2062
MUNSTERKOTTER  M,WEIL  B,2063
RUDD  S,WEIL  B,2064
LEVITT  R,SHENORR  S,2065
LEVITT  R,AYZENSHTAT  I,2066
LEVITT  R,SHEFFER  M,2067
SHENORR  S,AYZENSHTAT  I,2068
SHENORR  S,SHEFFER  M,2069
AYZENSHTAT  I,SHEFFER  M,2070
MOLLOY  M,REED  B,2071
MOREIRA  A,ANDRADE  J,2072
GOMEZ  J,PACHECO  A,2073
PACHECO  A,NEKOVEE  M,2074
PACHECO  A,VAZQUEZPRADA  M,2075
MROWKA  R,PATZAK  A,2076
MROWKA  R,HERZEL  H,2077
MROWKA  R,HOLSTE  D,2078
PATZAK  A,HERZEL  H,2079
PATZAK  A,HOLSTE  D,2080
HERZEL  H,HOLSTE  D,2081
MULLER  J,SCHONFISCH  B,2082
MULLER  J,KIRKILIONIS  M,2083
SCHONFISCH  B,KIRKILIONIS  M,2084
NAGUMO  J,ARIMOTO  S,2085
NAGUMO  J,YOSHIZAWA  S,2086
ARIMOTO  S,YOSHIZAWA  S,2087
NEIMAN  A,PEI  X,2088
NEIMAN  A,RUSSELL  D,2089
NEIMAN  A,WOJTENEK  W,2090
NEIMAN  A,WILKENS  L,2091
NEIMAN  A,MOSS  F,2092
NEIMAN  A,BRAUN  H,2093
NEIMAN  A,HUBER  M,2094
NEIMAN  A,VOIGT  K,2095
PEI  X,RUSSELL  D,2096
PEI  X,WOJTENEK  W,2097
PEI  X,WILKENS  L,2098
PEI  X,MOSS  F,2099
PEI  X,BRAUN  H,2100
PEI  X,HUBER  M,2101
PEI  X,VOIGT  K,2102
RUSSELL  D,WOJTENEK  W,2103
RUSSELL  D,WILKENS  L,2104
RUSSELL  D,MOSS  F,2105
RUSSELL  D,BRAUN  H,2106
RUSSELL  D,HUBER  M,2107
